"Date","Persian_Date","Open","Low","High","Close"
"04/06/2013","1392/01/17","34,500","34,500","35,400","35,100"
"05/06/2013","1392/02/16","35,850","35,700","35,850","35,700"
"07/06/2013","1392/04/15","33,500","33,200","33,500","33,200"
"08/06/2013","1392/05/15","31,900","31,750","31,950","31,900"
"10/06/2013","1392/07/14","30,800","30,550","30,800","30,550"
"11/06/2013","1392/08/15","30,200","30,150","30,200","30,180"
"13/06/2013","1392/03/23","36,350","36,300","36,350","36,300"
"15/06/2013","1392/03/25","36,000","34,500","36,000","34,800"
"16/06/2013","1392/03/26","34,400","34,400","35,200","35,100"
"17/06/2013","1392/03/27","35,000","34,500","35,000","34,550"
"18/06/2013","1392/03/28","35,000","34,500","35,000","34,500"
"19/06/2013","1392/03/29","34,400","33,900","34,400","34,000"
"20/06/2013","1392/03/30","33,500","32,850","33,500","33,000"
"22/06/2013","1392/04/01","32,900","32,000","32,900","32,000"
"23/06/2013","1392/04/02","30,700","29,800","31,500","30,900"
"25/06/2013","1392/04/04","31,200","31,200","33,100","33,100"
"26/06/2013","1392/04/05","32,400","32,400","33,200","32,950"
"27/06/2013","1392/04/06","33,700","33,600","34,000","33,600"
"29/06/2013","1392/04/08","33,400","33,150","33,700","33,200"
"30/06/2013","1392/04/09","33,600","33,400","33,600","33,500"
"01/07/2013","1391/10/18","32,400","32,300","32,400","32,350"
"02/07/2013","1391/11/19","37,900","37,900","38,200","38,200"
"03/07/2013","1391/12/17","36,400","35,700","36,400","35,700"
"04/07/2013","1392/01/18","36,000","35,950","36,400","36,350"
"05/07/2013","1392/02/17","35,650","35,550","35,650","35,600"
"07/07/2013","1392/04/16","33,200","32,950","33,200","32,950"
"08/07/2013","1392/05/16","32,050","32,050","32,350","32,250"
"09/07/2013","1392/06/16","33,150","32,800","33,150","32,800"
"10/07/2013","1392/07/15","30,550","30,350","30,550","30,450"
"11/07/2013","1392/08/16","30,150","30,150","30,150","30,150"
"12/07/2013","1392/09/16","29,500","29,470","29,520","29,480"
"13/07/2013","1392/04/22","33,050","32,850","33,050","32,850"
"14/07/2013","1392/04/23","32,700","32,350","32,700","32,700"
"15/07/2013","1392/04/24","32,750","32,550","32,750","32,600"
"16/07/2013","1392/04/25","32,550","32,550","32,600","32,600"
"17/07/2013","1392/04/26","32,500","32,100","32,500","32,150"
"18/07/2013","1392/04/27","32,000","31,650","32,000","31,650"
"20/07/2013","1392/04/29","31,200","30,850","31,200","31,000"
"21/07/2013","1392/04/30","30,800","30,700","31,150","31,150"
"22/07/2013","1392/04/31","31,850","31,450","31,850","31,600"
"23/07/2013","1392/05/01","31,450","31,150","31,450","31,200"
"24/07/2013","1392/05/02","31,300","31,200","31,650","31,650"
"25/07/2013","1392/05/03","31,500","31,500","31,650","31,600"
"27/07/2013","1392/05/05","31,500","31,500","31,700","31,700"
"28/07/2013","1392/05/06","31,900","31,700","31,900","31,800"
"29/07/2013","1392/05/07","31,700","31,600","31,750","31,700"
"31/07/2013","1392/05/09","31,750","31,650","31,750","31,700"
"01/08/2013","1391/10/19","32,420","32,400","32,660","32,660"
"04/08/2013","1392/01/19","36,150","35,400","36,150","35,400"
"05/08/2013","1392/02/18","35,650","35,450","35,650","35,450"
"06/08/2013","1392/03/18","36,480","36,480","36,700","36,700"
"07/08/2013","1392/04/17","33,350","33,300","33,500","33,350"
"08/08/2013","1392/05/17","32,300","32,100","32,350","32,150"
"09/08/2013","1392/06/17","32,700","32,700","32,900","32,900"
"10/08/2013","1392/07/16","30,450","30,400","30,500","30,500"
"12/08/2013","1392/09/17","29,450","29,400","29,480","29,460"
"13/08/2013","1392/05/22","32,100","31,900","32,100","31,950"
"14/08/2013","1392/05/23","31,900","31,800","31,950","31,950"
"15/08/2013","1392/05/24","32,000","32,000","32,050","32,000"
"17/08/2013","1392/05/26","31,850","31,600","31,850","31,700"
"18/08/2013","1392/05/27","31,650","31,550","31,650","31,580"
"19/08/2013","1392/05/28","31,650","31,450","31,700","31,450"
"20/08/2013","1392/05/29","31,450","31,000","31,450","31,000"
"21/08/2013","1392/05/30","30,900","30,800","31,000","30,950"
"22/08/2013","1392/05/31","31,000","30,950","31,200","31,200"
"24/08/2013","1392/06/02","31,300","31,150","31,350","31,250"
"25/08/2013","1392/06/03","31,300","31,150","31,300","31,200"
"26/08/2013","1392/06/04","31,350","31,150","31,350","31,250"
"27/08/2013","1392/06/05","31,250","31,250","31,800","31,750"
"28/08/2013","1392/06/06","31,800","31,800","33,000","33,000"
"29/08/2013","1392/06/07","32,800","32,200","32,800","32,400"
"31/08/2013","1392/06/09","32,300","32,200","32,700","32,700"
"01/09/2013","1391/10/20","32,550","32,550","33,250","32,850"
"02/09/2013","1391/11/21","38,250","38,250","38,500","38,500"
"03/09/2013","1391/12/19","35,450","34,800","35,450","34,800"
"04/09/2013","1392/01/20","35,400","35,400","35,650","35,400"
"05/09/2013","1392/02/19","35,350","35,300","35,350","35,350"
"06/09/2013","1392/03/19","36,650","36,300","36,650","36,300"
"07/09/2013","1392/04/18","33,150","32,950","33,150","33,100"
"09/09/2013","1392/06/18","32,850","32,800","32,950","32,850"
"10/09/2013","1392/07/17","30,400","30,350","30,400","30,350"
"11/09/2013","1392/08/18","30,100","29,950","30,100","29,950"
"12/09/2013","1392/09/18","29,480","29,420","29,490","29,420"
"14/09/2013","1392/06/23","31,750","31,700","31,800","31,700"
"15/09/2013","1392/06/24","31,800","31,700","31,800","31,700"
"16/09/2013","1392/06/25","31,600","31,200","31,600","31,300"
"17/09/2013","1392/06/26","30,900","30,600","31,050","30,600"
"18/09/2013","1392/06/27","30,700","30,700","30,850","30,800"
"19/09/2013","1392/06/28","30,950","30,800","31,000","30,800"
"21/09/2013","1392/06/30","30,400","29,000","30,450","29,000"
"22/09/2013","1392/06/31","29,300","29,000","29,500","29,300"
"23/09/2013","1392/07/01","29,400","29,250","29,550","29,350"
"24/09/2013","1392/07/02","29,150","29,150","29,500","29,350"
"25/09/2013","1392/07/03","29,700","29,700","31,250","30,700"
"26/09/2013","1392/07/04","30,800","30,500","30,800","30,500"
"28/09/2013","1392/07/06","30,100","29,750","30,450","30,400"
"29/09/2013","1392/07/07","30,700","30,550","31,000","30,650"
"30/09/2013","1392/07/08","30,650","30,250","30,650","30,350"
"01/10/2013","1391/10/21","32,800","32,800","32,800","32,800"
"03/10/2013","1391/12/20","34,850","34,450","34,850","34,750"
"04/10/2013","1392/01/21","35,500","35,150","35,500","35,150"
"06/10/2013","1392/03/20","36,300","36,200","36,300","36,200"
"07/10/2013","1392/04/19","33,050","32,900","33,050","33,000"
"09/10/2013","1392/06/19","32,750","32,000","32,750","32,000"
"10/10/2013","1392/07/18","30,400","30,400","30,450","30,400"
"11/10/2013","1392/08/19","30,050","30,050","30,250","30,250"
"12/10/2013","1392/09/19","29,450","29,440","29,480","29,480"
"13/10/2013","1392/07/21","30,400","30,150","30,400","30,150"
"14/10/2013","1392/07/22","30,300","30,150","30,350","30,350"
"15/10/2013","1392/07/23","30,300","30,250","30,350","30,350"
"17/10/2013","1392/07/25","30,450","30,450","30,450","30,450"
"19/10/2013","1392/07/27","30,400","30,200","30,400","30,200"
"20/10/2013","1392/07/28","30,150","30,100","30,200","30,150"
"21/10/2013","1392/07/29","30,050","29,950","30,100","29,950"
"22/10/2013","1392/07/30","30,050","30,000","30,100","30,100"
"23/10/2013","1392/08/01","30,100","30,050","30,150","30,100"
"26/10/2013","1392/08/04","30,150","30,100","30,150","30,150"
"27/10/2013","1392/08/05","30,150","30,050","30,150","30,100"
"28/10/2013","1392/08/06","30,050","30,050","30,100","30,100"
"29/10/2013","1392/08/07","30,050","30,050","30,150","30,150"
"30/10/2013","1392/08/08","30,100","30,050","30,100","30,050"
"31/10/2013","1392/08/09","30,050","30,050","30,050","30,050"
"02/11/2013","1391/11/23","38,300","37,700","38,300","37,700"
"03/11/2013","1391/12/21","35,300","34,900","35,500","35,100"
"04/11/2013","1392/01/22","35,300","35,050","35,300","35,050"
"05/11/2013","1392/02/21","35,300","34,650","35,300","34,650"
"06/11/2013","1392/03/21","35,950","35,850","36,000","35,850"
"07/11/2013","1392/04/20","33,300","33,100","33,300","33,150"
"08/11/2013","1392/05/20","32,150","32,150","32,200","32,200"
"09/11/2013","1392/06/20","31,900","31,750","32,050","31,800"
"11/11/2013","1392/08/20","30,150","30,120","30,180","30,150"
"12/11/2013","1392/09/20","29,480","29,380","29,480","29,390"
"16/11/2013","1392/08/25","30,180","30,130","30,200","30,130"
"17/11/2013","1392/08/26","30,120","30,050","30,120","30,100"
"18/11/2013","1392/08/27","30,080","29,980","30,080","30,030"
"19/11/2013","1392/08/28","29,950","29,950","30,070","30,070"
"20/11/2013","1392/08/29","30,070","30,050","30,120","30,050"
"21/11/2013","1392/08/30","30,100","30,050","30,100","30,100"
"23/11/2013","1392/09/02","30,050","30,000","30,050","30,050"
"24/11/2013","1392/09/03","29,850","29,250","29,850","29,400"
"25/11/2013","1392/09/04","29,000","28,900","29,150","29,150"
"26/11/2013","1392/09/05","29,320","29,200","29,800","29,750"
"27/11/2013","1392/09/06","29,650","29,600","29,950","29,900"
"28/11/2013","1392/09/07","29,830","29,600","29,830","29,620"
"30/11/2013","1392/09/09","29,530","29,520","29,620","29,600"
"02/12/2013","1391/11/24","37,500","37,200","37,500","37,200"
"03/12/2013","1391/12/22","35,050","34,700","35,050","34,750"
"05/12/2013","1392/02/22","34,850","34,700","34,900","34,900"
"06/12/2013","1392/03/22","35,950","35,950","36,450","36,450"
"08/12/2013","1392/05/21","32,300","32,200","32,400","32,250"
"09/12/2013","1392/06/21","31,750","31,650","31,800","31,800"
"10/12/2013","1392/07/20","30,450","30,350","30,450","30,350"
"11/12/2013","1392/08/21","30,130","30,130","30,180","30,180"
"12/12/2013","1392/09/21","29,370","29,350","29,370","29,350"
"14/12/2013","1392/09/23","29,350","29,350","29,560","29,560"
"15/12/2013","1392/09/24","29,600","29,520","29,600","29,520"
"16/12/2013","1392/09/25","29,510","29,470","29,510","29,470"
"17/12/2013","1392/09/26","29,440","29,420","29,470","29,440"
"18/12/2013","1392/09/27","29,460","29,430","29,490","29,490"
"19/12/2013","1392/09/28","29,480","29,440","29,480","29,450"
"21/12/2013","1392/09/30","29,460","29,410","29,460","29,450"
"22/12/2013","1392/10/01","29,420","29,420","29,560","29,560"
"24/12/2013","1392/10/03","29,570","29,570","29,720","29,710"
"25/12/2013","1392/10/04","29,710","29,630","29,710","29,670"
"26/12/2013","1392/10/05","29,660","29,660","30,010","30,010"
"28/12/2013","1392/10/07","29,930","29,850","29,990","29,950"
"29/12/2013","1392/10/08","29,960","29,960","30,230","30,150"
"30/12/2013","1392/10/09","30,160","30,060","30,160","30,060"
"31/12/2013","1392/10/10","30,080","30,070","30,080","30,070"
"01/01/2014","1392/10/11","30,030","29,990","30,040","30,000"
"02/01/2014","1392/11/12","29,370","29,350","29,440","29,420"
"03/01/2014","1392/12/10","30,140","30,100","30,500","30,450"
"04/01/2014","1393/01/12","30,630","30,600","30,640","30,630"
"05/01/2014","1393/02/11","32,950","32,900","33,100","33,100"
"06/01/2014","1393/03/11","32,770","32,760","32,830","32,810"
"07/01/2014","1393/04/10","31,160","30,920","31,230","31,180"
"09/01/2014","1393/06/10","31,470","31,390","31,500","31,480"
"10/01/2014","1393/07/09","32,470","32,420","32,570","32,430"
"11/01/2014","1393/08/10","32,490","32,460","32,550","32,460"
"12/01/2014","1393/09/10","34,600","33,580","34,600","33,670"
"13/01/2014","1392/10/23","29,780","29,500","29,780","29,560"
"14/01/2014","1392/10/24","29,600","29,600","29,680","29,630"
"15/01/2014","1392/10/25","29,640","29,560","29,640","29,570"
"16/01/2014","1392/10/26","29,580","29,570","29,610","29,570"
"18/01/2014","1392/10/28","29,560","29,380","29,560","29,390"
"19/01/2014","1392/10/29","29,360","29,360","29,360","29,360"
"20/01/2014","1392/10/30","29,230","28,880","29,230","28,880"
"21/01/2014","1392/11/01","28,890","28,890","29,380","29,340"
"22/01/2014","1392/11/02","29,320","29,280","29,650","29,510"
"23/01/2014","1392/11/03","29,480","29,360","29,490","29,400"
"25/01/2014","1392/11/05","29,440","29,440","29,640","29,520"
"26/01/2014","1392/11/06","29,540","29,410","29,550","29,450"
"27/01/2014","1392/11/07","29,460","29,410","29,490","29,490"
"28/01/2014","1392/11/08","29,470","29,440","29,510","29,480"
"29/01/2014","1392/11/09","29,490","29,420","29,510","29,420"
"30/01/2014","1392/11/10","29,410","29,320","29,430","29,350"
"31/01/2014","1392/11/11","29,340","29,330","29,400","29,380"
"01/02/2014","1392/10/12","29,920","29,920","29,920","29,920"
"02/02/2014","1392/11/13","29,410","29,400","29,480","29,460"
"03/02/2014","1392/12/11","30,430","30,310","30,600","30,590"
"05/02/2014","1393/02/12","33,120","33,100","33,150","33,130"
"06/02/2014","1393/03/12","32,800","32,790","32,850","32,820"
"07/02/2014","1393/04/11","31,190","31,110","31,500","31,330"
"08/02/2014","1393/05/11","31,200","31,200","31,300","31,290"
"09/02/2014","1393/06/11","31,470","31,470","31,750","31,730"
"10/02/2014","1393/07/10","32,460","32,310","32,460","32,400"
"11/02/2014","1393/08/11","32,480","32,410","32,540","32,530"
"12/02/2014","1393/09/11","33,680","33,370","33,840","33,580"
"13/02/2014","1392/11/24","29,550","29,480","29,550","29,520"
"14/02/2014","1392/11/25","29,530","29,530","29,550","29,530"
"15/02/2014","1392/11/26","29,560","29,520","29,610","29,580"
"16/02/2014","1392/11/27","29,570","29,480","29,570","29,480"
"17/02/2014","1392/11/28","29,500","29,440","29,530","29,520"
"18/02/2014","1392/11/29","29,540","29,500","29,570","29,520"
"19/02/2014","1392/11/30","29,500","29,480","29,540","29,520"
"20/02/2014","1392/12/01","29,500","29,500","29,530","29,530"
"21/02/2014","1392/12/02","29,520","29,500","29,520","29,500"
"22/02/2014","1392/12/03","29,520","29,510","29,580","29,560"
"23/02/2014","1392/12/04","29,580","29,560","29,620","29,600"
"24/02/2014","1392/12/05","29,580","29,580","29,850","29,840"
"25/02/2014","1392/12/06","29,860","29,860","30,150","29,900"
"26/02/2014","1392/12/07","29,890","29,840","29,960","29,880"
"27/02/2014","1392/12/08","29,890","29,860","30,090","30,090"
"28/02/2014","1392/12/09","30,120","30,060","30,120","30,100"
"02/03/2014","1392/11/14","29,460","29,460","29,580","29,540"
"03/03/2014","1392/12/12","30,660","30,630","31,270","31,070"
"04/03/2014","1393/01/14","30,610","30,610","30,610","30,610"
"05/03/2014","1393/02/13","33,150","33,120","33,290","33,150"
"06/03/2014","1393/03/13","32,810","32,790","32,840","32,800"
"07/03/2014","1393/04/12","31,360","31,260","31,480","31,270"
"08/03/2014","1393/05/12","31,330","31,290","31,400","31,400"
"09/03/2014","1393/06/12","31,750","31,670","31,860","31,720"
"10/03/2014","1393/07/11","32,390","32,380","32,440","32,430"
"12/03/2014","1393/09/12","33,560","33,550","33,770","33,670"
"13/03/2014","1392/12/22","30,400","30,290","30,430","30,360"
"14/03/2014","1392/12/23","30,390","30,390","30,500","30,440"
"15/03/2014","1392/12/24","30,450","30,020","30,450","30,080"
"16/03/2014","1392/12/25","30,060","29,800","30,250","30,200"
"17/03/2014","1392/12/26","30,190","29,960","30,190","29,960"
"18/03/2014","1392/12/27","30,000","29,950","30,140","30,000"
"19/03/2014","1392/12/28","30,060","30,030","30,150","30,140"
"20/03/2014","1392/12/29","30,100","30,100","30,200","30,170"
"23/03/2014","1393/01/03","30,250","30,250","30,270","30,270"
"24/03/2014","1393/01/04","30,250","30,180","30,250","30,180"
"25/03/2014","1393/01/05","30,200","30,200","30,300","30,300"
"26/03/2014","1393/01/06","30,400","30,350","30,530","30,500"
"27/03/2014","1393/01/07","30,560","30,560","30,690","30,580"
"28/03/2014","1393/01/08","30,570","30,570","30,570","30,570"
"29/03/2014","1393/01/09","30,550","30,460","30,550","30,470"
"30/03/2014","1393/01/10","30,480","30,410","30,500","30,490"
"31/03/2014","1393/01/11","30,500","30,500","30,650","30,640"
"01/04/2014","1392/10/14","29,940","29,740","29,950","29,760"
"02/04/2014","1392/11/15","29,520","29,460","29,530","29,470"
"03/04/2014","1392/12/13","31,000","30,500","31,140","30,640"
"05/04/2014","1393/02/14","33,100","32,780","33,160","32,780"
"06/04/2014","1393/03/14","32,820","32,810","32,830","32,830"
"07/04/2014","1393/04/13","31,240","31,200","31,340","31,260"
"08/04/2014","1393/05/13","31,390","31,380","31,490","31,420"
"09/04/2014","1393/06/13","31,690","31,650","31,850","31,810"
"10/04/2014","1393/07/12","32,400","32,350","32,440","32,410"
"12/04/2014","1393/09/13","33,660","33,590","33,720","33,700"
"13/04/2014","1393/01/24","31,150","31,030","31,280","31,210"
"14/04/2014","1393/01/25","31,240","31,180","31,380","31,300"
"15/04/2014","1393/01/26","31,230","31,230","31,800","31,800"
"16/04/2014","1393/01/27","31,840","31,560","32,000","31,560"
"17/04/2014","1393/01/28","31,570","31,540","31,780","31,710"
"18/04/2014","1393/01/29","31,720","31,670","31,740","31,730"
"19/04/2014","1393/01/30","31,750","31,740","31,960","31,790"
"20/04/2014","1393/01/31","31,820","31,820","32,170","32,090"
"24/04/2014","1393/02/04","32,730","32,300","32,900","32,540"
"25/04/2014","1393/02/05","32,580","32,350","32,630","32,480"
"26/04/2014","1393/02/06","32,430","32,430","32,800","32,800"
"27/04/2014","1393/02/07","32,780","32,780","33,600","33,350"
"28/04/2014","1393/02/08","33,280","32,750","33,390","32,820"
"29/04/2014","1393/02/09","32,760","32,590","32,960","32,950"
"30/04/2014","1393/02/10","32,940","32,840","33,010","32,980"
"01/05/2014","1392/10/15","29,770","29,660","29,770","29,740"
"02/05/2014","1392/11/16","29,460","29,460","29,510","29,510"
"03/05/2014","1392/12/14","30,620","30,500","30,620","30,520"
"04/05/2014","1393/01/16","30,570","30,450","30,580","30,480"
"05/05/2014","1393/02/15","32,820","32,720","33,160","33,140"
"07/05/2014","1393/04/14","31,250","30,940","31,290","30,960"
"08/05/2014","1393/05/14","31,410","31,370","31,450","31,400"
"09/05/2014","1393/06/14","31,830","31,720","31,850","31,740"
"10/05/2014","1393/07/13","32,400","32,290","32,400","32,310"
"11/05/2014","1393/08/14","32,550","32,500","32,580","32,550"
"12/05/2014","1393/09/14","33,690","33,680","33,700","33,680"
"13/05/2014","1393/02/23","32,470","32,450","32,500","32,480"
"14/05/2014","1393/02/24","32,490","32,360","32,560","32,370"
